inn,name,got_support_from,did_get_support,service,foundation_date,tech_focus,stage_of_development,market,technology,business_model,main_okved,okved_secondary,msp_category,is_export,inno_cluster_member,skolcovo_member,is_inno_company,is_startup,current_profit,current_profit_tax,current_revenue
7203488234,ооо ребренди консалтинг,starthub.moscow,нет,starthub.moscow,2019-09-13,,,,,,62.02,62.01_62.02.9_63.11,юл микро,нет,нет,нет,нет,нет,174.0,0.0,670.0
,,starthub.moscow,да,starthub.moscow,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7743148803,"ооо ""айкью медиа групп""",starthub.moscow,нет,starthub.moscow,2016-03-31,услуги для населения,ранний рост,consumer goods & services_hrtech,,b2c,63.11.1,58.14_62.01_62.02,юл микро,нет,да,нет,да,да,2.0,34.0,0.0
4027136373,"ооо ""медицинские скрининг системы""",starthub.moscow,нет,starthub.moscow,2018-04-02,,,,,,62.01,61.10.3_61.10.4_62.02,юл микро,нет,нет,нет,нет,нет,627.0,157.0,0.0
7708285250,"общество с ограниченной ответственностью ""анмак""",starthub.moscow,нет,starthub.moscow,2016-03-14,услуги для населения,ранний рост,consumer goods & services_hrtech,,p2p,63.11.1,62.01_62.02_62.09,юл микро,нет,да,да,да,да,0.0,0.0,0.0
262516210143,мухортов леонтий алексеевич,starthub.moscow,нет,starthub.moscow,2019-02-15,,,,,,70.22,,ип микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
9725016100,"ооо ""кликер""",starthub.moscow,нет,starthub.moscow,2019-07-16,retailtech и e-commerce,ранний рост,retailtech,,b2b2c,63.11.1,47.91.2_62.01_62.02,юл микро,нет,нет,нет,да,да,111.0,98.0,0.0
5902016512,"ооо ""виджет""",starthub.moscow,нет,starthub.moscow,2015-06-22,retailtech и e-commerce,ранний рост,business software_мedia & communication,,b2b,62.01,18.12_46.66_47.41,юл микро,нет,да,да,да,да,-42743.0,0.0,-4326.0
7728439565,"ооо ""мобильная платформа""",starthub.moscow,нет,starthub.moscow,2018-08-08,,посевная,edtech,искусственный интеллект и машинное обучение,b2b,70.22,47.91.2_47.91.4_53.20.3,юл микро,нет,нет,нет,да,да,2513.0,271.0,0.0
7714843760,"ооо ""инсейлс рус""",starthub.moscow,нет,starthub.moscow,2011-06-27,"ит, разработка по_ит, разработка по",расширение,business software,,b2b,62.01,62.01_62.02_62.09,,нет,да,нет,да,нет,0.0,0.0,0.0
9709036130,"ооо ""цифровая жажда""",starthub.moscow,нет,starthub.moscow,2018-09-07,edtech,ранний рост,edtech,,b2b_b2c_b2g,62.01,18.12_59.11_59.12,юл микро,нет,да,нет,да,да,-329.0,0.0,13895.0
9705116956,"ооо ""скм трекинг""",starthub.moscow,нет,starthub.moscow,2018-04-05,"ит, разработка по",посевная,entertainment,ar/vr,b2b,72.19.9,61.20.2_62.01_62.09,юл микро,нет,да,да,да,да,-299.0,0.0,0.0
7728468083,"ооо ""технологии скоринга""",starthub.moscow,нет,starthub.moscow,2019-04-11,,ранний рост,business software_fintech,искусственный интеллект и машинное обучение,b2b,62.01,62.02_62.09_63.11,юл микро,нет,нет,нет,да,да,26.0,96.0,0.0
7704450023,"ооо ""фокус технологии""",starthub.moscow,нет,starthub.moscow,2018-01-11,retailtech и e-commerce,ранний рост,retailtech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,62.01_62.02_62.03,юл микро,да,да,да,да,да,0.0,0.0,0.0
9709035257,"ооо ""сейлз чейн"" (saleschain)",starthub.moscow,да,добавлено - starthub.moscow,2018-08-10,,ранний рост,fintech,,b2b,62.09,62.01_62.02_62.02.1,юл микро,нет,нет,нет,да,да,-188.0,-327.0,30526.0
7706416451,"ооо ""ближе к делу"" (платформа юздеск)",starthub.moscow,да,добавлено - starthub.moscow,2015-01-27,"retailtech и e-commerce_ит, разработка по",ранний рост,business software_мedia & communication,,b2b,63.11.1,46.14.1_46.14.9_62.01,юл микро,нет,да,да,да,да,7382.0,0.0,73414.0
9705135839,"ооо ""танго вижен"" (tango vision)",starthub.moscow,да,добавлено - starthub.moscow,2019-08-13,недвижимость и строительство,ранний рост,proptech,3d моделирование,b2b,62.01,46.51_46.52_58.21,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
9731061661,"ооо ""юр-ли"" (ur-li)",starthub.moscow,да,добавлено - starthub.moscow,2020-03-03,консалтинг,посевная,legaltech,искусственный интеллект и машинное обучение,b2b,69.10,63.11_63.11.1_63.11.9,юл микро,нет,да,нет,да,да,-3379.0,0.0,0.0
7726440396,"ооо ""сизиджи криейшен"" (wibedo)",starthub.moscow,да,добавлено - starthub.moscow,2018-09-19,,посевная,hrtech,,b2b,63.11,28.23.1_28.23.2_33.12,юл микро,нет,нет,нет,да,да,-1047.0,0.0,0.0
7736668576,"ооо ""рашн мемори"" (фэмири)",starthub.moscow,да,добавлено - starthub.moscow,2013-12-10,,посевная,consumer goods & services,искусственный интеллект и машинное обучение,b2c,62.01,18.12_46.15.2_46.15.4,юл микро,да,нет,нет,да,да,121.0,62.0,0.0
7704451468,"ооо ""сойка"" (платформа soica)",starthub.moscow,да,добавлено - starthub.moscow,2018-02-14,,ранний рост,business software_legaltech,компьютерное зрение,b2b,72.19,46.51_47.41_62.01,юл микро,нет,да,да,да,да,10531.0,0.0,11258.0
7728442470,"ооо ""цифровые платежи"" (joys)",starthub.moscow,да,добавлено - starthub.moscow,2018-08-22,fintech,ранний рост,fintech,блокчейн,b2b_b2c,62.09,62.01_62.02_62.09,юл микро,нет,да,нет,да,да,6720.0,447.0,0.0
7733327426,"ооо ""ювл роботикс"" (uvl robotics)",starthub.moscow,да,добавлено - starthub.moscow,2018-04-24,транспорт и логистика,ранний рост,transport & logistics,беспилотники,b2b,72.19,71.20.1_71.20.3_71.20.4,юл микро,нет,да,да,да,да,0.0,0.0,0.0
9703019107,"ооо ""интеллект университет"" (iu (intelligent university))",starthub.moscow,да,добавлено - starthub.moscow,2020-10-07,,посевная,edtech,,b2c,72.20,62.01_62.02_62.02.1,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
7703469695,"ооо ""коворк"" (icowork)",starthub.moscow,да,добавлено - starthub.moscow,2019-02-04,,ранний рост,proptech,,b2b_b2c,68.31,47.91_47.99_63.11,юл микро,нет,нет,нет,да,да,-3020.0,0.0,0.0
7718952312,"ооо ""тпс""",субсидия на инжиниринг,да,субсидия на инжиниринг,2013-10-18,транспорт и логистика,расширение,cleantech_industrialtech,новые и портативные источники энергии,b2b,72.19,26.11.2_26.11.9_26.12,юл малое,нет,да,нет,да,да,20159.0,-2092.0,58094.0
7718952312,"ооо ""тпс""",субсидия на инжиниринг,да,субсидия на инжиниринг,2013-10-18,транспорт и логистика,расширение,cleantech_industrialtech,новые и портативные источники энергии,b2b,72.19,26.11.2_26.11.9_26.12,юл малое,нет,да,нет,да,да,20159.0,-2092.0,58094.0
7718952312,"ооо ""тпс""",субсидия на инжиниринг,да,субсидия на инжиниринг,2013-10-18,транспорт и логистика,расширение,cleantech_industrialtech,новые и портативные источники энергии,b2b,72.19,26.11.2_26.11.9_26.12,юл малое,нет,да,нет,да,да,20159.0,-2092.0,58094.0
7728313442,"ооо ""бифорком тек""",субсидия на инжиниринг,да,субсидия на инжиниринг,2015-09-21,,ранний рост,telecom,интернет вещей,b2b,26.30,26.20_26.30_27.12,юл микро,нет,да,нет,да,да,115408.0,-2832.0,209239.0
,hr smart retail pro,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,isellmore,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9703001100,буду,московский инновационный кластер,да,мик +,2019-08-30,edtech,ранний рост,hrtech,,b2b_b2c,62.01,62.02_62.03_62.09,юл микро,нет,нет,нет,да,да,0.0,0.0,0.0
,ustario,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9731012079,dasha ai,московский инновационный кластер,да,мик +,2018-10-05,,ранний рост,business software_retailtech_мedia & communication,искусственный интеллект и машинное обучение,b2b,72.19,58.29_62.01_62.02,юл микро,да,да,да,да,да,-60798.0,0.0,0.0
7728439565,робот альберт,московский инновационный кластер,да,мик +,2018-08-08,,посевная,edtech,искусственный интеллект и машинное обучение,b2b,70.22,47.91.2_47.91.4_53.20.3,юл микро,нет,нет,нет,да,да,2513.0,271.0,0.0
7709947115,эквио,московский инновационный кластер,да,мик +,2014-02-17,hrtech,ранний рост,edtech_hrtech,,b2b,62.09,46.43.2_46.43.3_46.49,юл малое,нет,нет,нет,да,да,53.0,-14.0,283.0
,ecatalyst,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7839117549,gigant,московский инновационный кластер,да,мик +,2019-05-15,,,,,,74.90,41.20_43.11_43.31,юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
,toprezume,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,hr messenger,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7716877250,cerevrum,московский инновационный кластер,да,мик +,2017-11-15,hrtech,ранний рост,edtech,ar/vr,b2b,62.01,18.12_47.91_47.91.2,юл микро,да,да,да,да,да,5060.0,0.0,0.0
,pixellot,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,somin,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,sponsorvalue,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,smart tennis,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,sport.vision.,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,atlas stadium ar,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,kinexcs,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,imagene labs,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,jarhead,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,ustario,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,outside,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,esports history,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9731004720,the epic,московский инновационный кластер,да,мик +,2018-06-25,,посевная,мedia & communication,,b2b,73.11,59.11_59.12_59.13,юл микро,нет,нет,нет,да,да,1556.0,-183.0,0.0
,frustrain,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,jesture ai,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,dixotomia,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,skinbench,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9731003081,loudplay,московский инновационный кластер,да,мик +,2018-05-30,игры,ранний рост,gaming,,b2c,72.20,61.10_62.01_62.03,юл микро,да,да,да,да,да,-3983.0,0.0,30584.0
,streamsale,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,magic kids,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7708383699,vectorly,московский инновационный кластер,да,мик +,2020-07-29,,посевная,edtech_hrtech,,b2b,62.01,62.02_62.09_63.11,,нет,нет,нет,да,да,0.0,0.0,0.0
,hello io,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,proмышление,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,aeroexam,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,business game factory,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7704866529,профилум,московский инновационный кластер,да,мик +,2014-06-19,,ранний рост,edtech_hrtech,,b2b_b2c_b2g,63.11.1,18.12_47.19_63.11.1,юл микро,да,да,нет,да,да,-29068.0,0.0,0.0
9701161411,emiia.ai,московский инновационный кластер,да,мик +,2020-08-26,,посевная,safetytech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,26.11_26.20_26.30,юл микро,нет,да,нет,да,да,-4.0,0.0,0.0
,ess,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
3906384552,tilli,московский инновационный кластер,да,мик +,2019-10-01,,,,,,62.01,58.21_58.29_59.20.1,юл микро,нет,нет,нет,нет,нет,239.0,53.0,0.0
7727316793,лоретт,московский инновационный кластер,да,мик +,2017-04-21,,ранний рост,edtech_spacetech,,b2b_b2c,72.19,26.30_26.51_62.01,юл микро,да,да,да,да,да,542.0,0.0,0.0
,мой логопед,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
673200456044,howmuchtravel,московский инновационный кластер,да,мик +,2015-01-14,,,,,,63.11.1,,ип микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
,lokimo,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,360stories.com,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7713441995,sol «сурдо-онлайн»,московский инновационный кластер,да,мик +,2017-04-21,healthtech,ранний рост,мedia & communication,,b2b,62.01,62.02_62.09_63.11.1,юл микро,нет,нет,нет,да,да,-324.0,40.0,0.0
7713441995,скр pie,московский инновационный кластер,да,мик +,2017-04-21,healthtech,ранний рост,мedia & communication,,b2b,62.01,62.02_62.09_63.11.1,юл микро,нет,нет,нет,да,да,-324.0,40.0,0.0
2311301050,qummy,московский инновационный кластер,да,мик +,2020-01-27,,,,,,70.22,27.51.5_27.51.6_28.25.13,юл малое,нет,нет,нет,нет,нет,0.0,0.0,0.0
,magic kids,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9705121931,skillfolio,московский инновационный кластер,да,мик +,2018-08-02,hrtech,ранний рост,edtech,,b2b_b2c,63.11,46.19_46.90_47.91,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
5047216501,hinted,московский инновационный кластер,да,мик +,2018-10-19,,ранний рост,business software_edtech,,b2b,62.01,62.02_62.02.1_62.02.2,юл микро,нет,нет,нет,да,да,-4324.0,40.0,0.0
7708383699,vectorly.team,московский инновационный кластер,да,мик +,2020-07-29,,посевная,edtech_hrtech,,b2b,62.01,62.02_62.09_63.11,,нет,нет,нет,да,да,0.0,0.0,0.0
7840071433,мозгокачка,московский инновационный кластер,да,мик +,2017-10-20,,,,,,62.09,62.01_62.02_62.03,юл микро,нет,нет,нет,нет,нет,-1575.0,0.0,3798.0
7702438912,sola,московский инновационный кластер,да,мик +,2018-09-13,,посевная,healthcare_hrtech,,b2b,62.01,62.02_63.12_63.99.1,юл микро,нет,нет,нет,да,да,-814.0,18.0,0.0
7726440396,wibedo,московский инновационный кластер,да,мик +,2018-09-19,,посевная,hrtech,,b2b,63.11,28.23.1_28.23.2_33.12,юл микро,нет,нет,нет,да,да,-1047.0,0.0,0.0
,incommon,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,eco network,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,impact boost,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9701125082,docclub,московский инновационный кластер,да,мик +,2018-12-17,edtech_healthtech,ранний рост,edtech_healthcare,,b2b2c,73.11,63.11_73.11_73.20,юл микро,нет,да,нет,да,да,417.0,-92.0,2360.0
7706456380,apibank,московский инновационный кластер,да,мик +,2018-08-23,fintech,ранний рост,fintech,,b2b,72.19,58.29_62.01_63.11.1,юл микро,да,да,да,да,да,110696.0,0.0,164455.0
9705121931,skillfolio,московский инновационный кластер,да,мик +,2018-08-02,hrtech,ранний рост,edtech,,b2b_b2c,63.11,46.19_46.90_47.91,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,«aspans»,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,модуль мониторинга egistic,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
9701050670,i-coffee,московский инновационный кластер,да,мик +,2016-09-28,retailtech и e-commerce,ранний рост,retailtech,,b2b,46.51,31.01_33.12_46.34,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
9715257096,ovayaco,московский инновационный кластер,да,мик +,2016-04-26,,ранний рост,foodtech,биотехнологии,b2b2c_b2c,11.07,11.04_46.31_46.31.11,юл микро,нет,нет,нет,да,да,-5023.0,11.0,0.0
,,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,папа сделал,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,пищевой продукт нового вида - свиное мясо in vitro,московский инновационный кластер,да,мик +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7716877250,цереврум,московский экспортный центр,да,мэц +,2017-11-15,hrtech,ранний рост,edtech,ar/vr,b2b,62.01,18.12_47.91_47.91.2,юл микро,да,да,да,да,да,5060.0,0.0,0.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,2013-07-31,healthtech,ранний рост,healthcare,,b2b,62.09,46.46.1_46.46.2_46.90,юл малое,да,да,да,да,да,37737.0,0.0,101334.0
7713515534,"ооо ""инфовотч""",московский экспортный центр,да,мэц +,2003-12-09,"ит, разработка по_ит, разработка по",расширение,cybersecurity,,b2b,62.01,46.19_46.51_46.90,юл среднее,да,да,нет,да,нет,113505.0,-29281.0,801657.0
7728434172,"ооо ""арипикс роботикс""",московский экспортный центр,да,мэц +,2018-07-02,промышленность и индустрия 4.0,ранний рост,industrialtech,робототехника,b2b,72.19,27.90.9_28.15_28.22,,да,да,да,да,да,-21196.0,0.0,5523.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7719402047,"ооо «моторика""",московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7704871416,"ооо ""экзоатлет""",московский экспортный центр,да,мэц +,2014-08-13,healthtech,ранний рост,healthcare,робототехника,b2b2c,72.19,71.20_71.20.9,юл малое,да,нет,да,да,да,0.0,0.0,0.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,2013-07-31,healthtech,ранний рост,healthcare,,b2b,62.09,46.46.1_46.46.2_46.90,юл малое,да,да,да,да,да,37737.0,0.0,101334.0
7447250067,ооо «тардис»,московский экспортный центр,да,мэц +,2015-04-13,,ранний рост,fashiontech_retailtech,3d моделирование_искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_62.03,юл микро,да,нет,да,да,да,-7384.0,0.0,0.0
7731320418,ооо “трайфит технологии”,московский экспортный центр,да,мэц +,2016-06-28,мода,ранний рост,fashiontech_retailtech,3d моделирование,b2b_b2c,72.19,26.12_26.20_26.51.6,юл микро,да,да,да,да,да,0.0,0.0,0.0
7704386240,"ооо ""алгоритмика""",московский экспортный центр,да,мэц +,2016-12-29,edtech,ранний рост,edtech,,b2c,72.19,62.01_62.02_62.09,юл малое,да,нет,нет,да,да,-80117.0,0.0,218088.0
7725293981,"ооо ""кибертоника""",московский экспортный центр,да,мэц +,2015-10-29,retailtech и e-commerce,ранний рост,fintech,искусственный интеллект и машинное обучение,b2b,62.01,62.02_72.19,юл микро,да,нет,да,да,да,4345.0,0.0,33179.0
7731320418,"ооо ""трайфит технологии""",московский экспортный центр,да,мэц +,2016-06-28,мода,ранний рост,fashiontech_retailtech,3d моделирование,b2b_b2c,72.19,26.12_26.20_26.51.6,юл микро,да,да,да,да,да,0.0,0.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7731476895,ооо «тексел»,московский экспортный центр,да,мэц +,2014-08-12,retailtech и e-commerce,расширение,entertainment_fashiontech_sporttech,3d моделирование,b2b,72.19,47.41_47.41.4_47.59.2,юл микро,да,да,да,да,да,53.0,-14.0,283.0
7731320418,"ооо ""трайфит технологии""",московский экспортный центр,да,мэц +,2016-06-28,мода,ранний рост,fashiontech_retailtech,3d моделирование,b2b_b2c,72.19,26.12_26.20_26.51.6,юл микро,да,да,да,да,да,0.0,0.0,0.0
7714420229,ооо «платформа третье мнение»,московский экспортный центр,да,мэц +,2017-12-14,healthtech,ранний рост,healthcare,искусственный интеллект и машинное обучение,b2b_b2g,62.01,62.02_62.02.1_63.11.1,юл микро,нет,нет,да,да,да,-54385.0,1.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7721350396,ооо «капсула»,московский экспортный центр,да,мэц +,2015-09-08,healthtech,ранний рост,healthcare,искусственный интеллект и машинное обучение,b2c,62.01,62.02_62.09_63.11,юл микро,да,нет,нет,да,да,-3599.0,83.0,0.0
5402017437,ооо «научно-производственный инновационный внедренческий центр»,московский экспортный центр,да,мэц +,2016-04-01,healthtech,ранний рост,healthcare,биометрия,b2b2c,72.19,26.60.4_26.60.5_26.60.9,юл малое,да,нет,да,да,да,-46136.0,0.0,3.0
7733327426,"ооо ""ювл роботикс""",московский экспортный центр,да,мэц +,2018-04-24,транспорт и логистика,ранний рост,transport & logistics,беспилотники,b2b,72.19,71.20.1_71.20.3_71.20.4,юл микро,нет,да,да,да,да,0.0,0.0,0.0
7731323200,"ооо ""спутник""",московский экспортный центр,да,мэц +,2016-08-01,недвижимость и строительство,ранний рост,proptech,интернет вещей,b2b2c,62.01,26.12_60.10_62.02,,нет,нет,да,да,да,4098.0,0.0,32503.0
7731341810,"ооо ""оз форензика""",московский экспортный центр,да,мэц +,2017-01-09,fintech,ранний рост,business software_legaltech,биометрия_искусственный интеллект и машинное обучение,b2b,62.01,26.80_62.02_62.03,,да,нет,да,да,да,-10370.0,0.0,46534.0
7704821246,"ооо ""учи.ру""",московский экспортный центр,да,мэц +,2012-11-16,edtech,ранний рост,edtech,искусственный интеллект и машинное обучение,b2c_b2g,62.01,62.01_62.02_62.09,,нет,нет,да,да,да,0.0,0.0,0.0
7724883963,ооо «юним»,московский экспортный центр,да,мэц +,2013-07-31,healthtech,ранний рост,healthcare,,b2b,62.09,46.46.1_46.46.2_46.90,юл малое,да,да,да,да,да,37737.0,0.0,101334.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7713441265,"ооо ""вито-хаус""",московский экспортный центр,да,мэц +,2017-03-31,,ранний рост,e-commerce_foodtech,,b2b_b2c,46.38.2,18.12_46.17.22_46.34.2,юл микро,нет,да,нет,да,да,410.0,-103.0,10753.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7722369110,"ооо ""юникрафт""",московский экспортный центр,да,мэц +,2016-07-05,hrtech,ранний рост,edtech,,b2b,62.01,46.43_46.69.5_46.69.9,юл микро,да,да,нет,да,да,65.0,332.0,0.0
7727316793,"ооо ""лоретт""",московский экспортный центр,да,мэц +,2017-04-21,,ранний рост,edtech_spacetech,,b2b_b2c,72.19,26.30_26.51_62.01,юл микро,да,да,да,да,да,542.0,0.0,0.0
7731476895,"ооо ""тексел""",московский экспортный центр,да,мэц +,2014-08-12,retailtech и e-commerce,расширение,entertainment_fashiontech_sporttech,3d моделирование,b2b,72.19,47.41_47.41.4_47.59.2,юл микро,да,да,да,да,да,53.0,-14.0,283.0
7713441265,"ооо ""вито-хаус""",московский экспортный центр,да,мэц +,2017-03-31,,ранний рост,e-commerce_foodtech,,b2b_b2c,46.38.2,18.12_46.17.22_46.34.2,юл микро,нет,да,нет,да,да,410.0,-103.0,10753.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7722369110,"ооо ""юникрафт""",московский экспортный центр,да,мэц +,2016-07-05,hrtech,ранний рост,edtech,,b2b,62.01,46.43_46.69.5_46.69.9,юл микро,да,да,нет,да,да,65.0,332.0,0.0
7727316793,"ооо ""лоретт""",московский экспортный центр,да,мэц +,2017-04-21,,ранний рост,edtech_spacetech,,b2b_b2c,72.19,26.30_26.51_62.01,юл микро,да,да,да,да,да,542.0,0.0,0.0
7731476895,"ооо ""тексел""",московский экспортный центр,да,мэц +,2014-08-12,retailtech и e-commerce,расширение,entertainment_fashiontech_sporttech,3d моделирование,b2b,72.19,47.41_47.41.4_47.59.2,юл микро,да,да,да,да,да,53.0,-14.0,283.0
7731476895,"ооо ""тексел""",московский экспортный центр,да,мэц +,2014-08-12,retailtech и e-commerce,расширение,entertainment_fashiontech_sporttech,3d моделирование,b2b,72.19,47.41_47.41.4_47.59.2,юл микро,да,да,да,да,да,53.0,-14.0,283.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7727316793,ооо «лоретт»,московский экспортный центр,да,мэц +,2017-04-21,,ранний рост,edtech_spacetech,,b2b_b2c,72.19,26.30_26.51_62.01,юл микро,да,да,да,да,да,542.0,0.0,0.0
