inn,name,got_support_from,did_get_support,service,foundation_date,tech_focus,stage_of_development,market,technology,business_model,main_okved,okved_secondary,msp_category,is_export,inno_cluster_member,skolcovo_member,is_inno_company,is_startup,current_profit,current_profit_tax,current_revenue
,streamsale,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,magic kids,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
7708383699,vectorly,московский инновационный кластер,да,мик +,2020-07-29,[],посевная,"['edtech', 'hrtech']",[],['b2b'],62.01,"['85.42', '85.41', '63.12', '62.02', '63.11', '62.09']",,нет,нет,нет,да,да,0.0,0.0,0.0
,hello io,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,proмышление,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,aeroexam,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,business game factory,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
7704866529,профилум,московский инновационный кластер,да,мик +,2014-06-19,[],ранний рост,"['edtech', 'hrtech']",[],"['b2b', 'b2c', 'b2g']",63.11.1,"['88.10', '63.91', '70.22', '73.20.1', '69.10', '47.19', '73.11', '90.01', '18.12', '77.29.9', '78.10', '73.20.2', '94.11', '74.20', '82.99', '63.11.1']",юл микро,да,да,нет,да,да,-29068.0,0.0,0.0
9701161411,emiia.ai,московский инновационный кластер,да,мик +,2020-08-26,[],посевная,['safetytech'],"['искусственный интеллект и машинное обучение', 'компьютерное зрение']",['b2b'],62.01,"['26.51', '26.70', '47.43', '26.11', '26.20', '62.03', '72.19', '26.30', '47.42', '26.40', '47.41', '62.09', '63.11', '62.02', '62.01']",юл микро,нет,да,нет,да,да,-4.0,0.0,0.0
,ess,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
3906384552,tilli,московский инновационный кластер,да,мик +,2019-10-01,[],,[],[],[],62.01,"['70.22', '62.02', '82.99', '59.20.1', '73.12', '73.20', '58.21', '58.29', '63.12', '73.11', '62.09', '63.11']",юл микро,нет,нет,нет,нет,нет,239.0,53.0,0.0
7727316793,лоретт,московский инновационный кластер,да,мик +,2017-04-21,[],ранний рост,"['edtech', 'spacetech']",[],"['b2b', 'b2c']",72.19,"['71.12.42', '62.03', '62.09', '71.12.44', '71.12.62', '62.02', '71.12', '26.51', '62.01', '63.11', '72.19', '26.30', '71.12.4', '71.12.5', '71.20', '72.20', '74.90']",юл микро,да,да,да,да,да,542.0,0.0,0.0
,мой логопед,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
673200456044,howmuchtravel,московский инновационный кластер,да,мик +,2015-01-14,[],,[],[],[],63.11.1,[],ип микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
,lokimo,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,360stories.com,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
7713441995,sol «сурдо-онлайн»,московский инновационный кластер,да,мик +,2017-04-21,['healthtech'],ранний рост,['мedia & communication'],[],['b2b'],62.01,"['74.30', '62.02', '62.09', '63.11.1', '72.19']",юл микро,нет,нет,нет,да,да,-324.0,40.0,0.0
7713441995,скр pie,московский инновационный кластер,да,мик +,2017-04-21,['healthtech'],ранний рост,['мedia & communication'],[],['b2b'],62.01,"['74.30', '62.02', '62.09', '63.11.1', '72.19']",юл микро,нет,нет,нет,да,да,-324.0,40.0,0.0
2311301050,qummy,московский инновационный кластер,да,мик +,2020-01-27,[],,[],[],[],70.22,"['27.51.5', '63.11.1', '56.10.1', '56.10.3', '56.10.21', '62.09', '62.01', '72.19.9', '56.10.2', '47.99.1', '28.25.13', '47.29.3', '47.99.2', '27.51.6']",юл малое,нет,нет,нет,нет,нет,0.0,0.0,0.0
,magic kids,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
9705121931,skillfolio,московский инновационный кластер,да,мик +,2018-08-02,['hrtech'],ранний рост,['edtech'],[],"['b2b', 'b2c']",63.11,"['85.42', '85.41', '73.20', '46.90', '82.99', '58.21', '73.11', '74.90', '47.91', '46.19', '62.01', '72.20', '82.30', '63.12', '58.29', '66.19', '70.22', '60.20', '93.29', '63.11', '88.99']",юл микро,нет,да,нет,да,да,0.0,0.0,0.0
5047216501,hinted,московский инновационный кластер,да,мик +,2018-10-19,[],ранний рост,"['business software', 'edtech']",[],['b2b'],62.01,"['62.03.1', '62.03', '62.02.4', '62.02.2', '62.09', '62.02.9', '62.02.1', '62.03.13', '62.02.3', '62.03.11', '62.03.12', '62.02', '63.12', '62.03.19', '63.11', '63.11.9', '72.20', '72.19']",юл микро,нет,нет,нет,да,да,-4324.0,40.0,0.0
7708383699,vectorly.team,московский инновационный кластер,да,мик +,2020-07-29,[],посевная,"['edtech', 'hrtech']",[],['b2b'],62.01,"['85.42', '85.41', '63.12', '62.02', '63.11', '62.09']",,нет,нет,нет,да,да,0.0,0.0,0.0
7840071433,мозгокачка,московский инновационный кластер,да,мик +,2017-10-20,[],,[],[],[],62.09,"['62.01', '63.11', '73.20', '74.10', '63.99.1', '62.02', '62.03', '62.09']",юл микро,нет,нет,нет,нет,нет,-1575.0,0.0,3798.0
7702438912,sola,московский инновационный кластер,да,мик +,2018-09-13,[],посевная,"['healthcare', 'hrtech']",[],['b2b'],62.01,"['74.90', '63.12', '70.22', '93.19', '63.99.1', '62.02']",юл микро,нет,нет,нет,да,да,-814.0,18.0,0.0
7726440396,wibedo,московский инновационный кластер,да,мик +,2018-09-19,[],посевная,['hrtech'],[],['b2b'],63.11,"['68.31.32', '49.41', '70.22', '62.02.4', '62.03', '46.90', '62.03.1', '52.24', '28.23.2', '68.31.12', '82.92', '33.14', '52.10', '61.10', '77.39.11', '68.31.42', '62.02', '62.03.13', '71.12', '69.10', '64.99.1', '52.21', '62.09', '28.23.1', '62.01', '49.41.3', '62.03.11', '62.02.1', '68.32.2', '71.12.6', '43.29', '69.20', '33.12', '72.19', '66.19.5', '74.90', '68.32', '81.22', '62.02.9', '68.31.22', '62.03.19', '62.02.2', '95.11', '62.03.12', '52.29', '63.12', '71.20', '33.20', '82.99', '81.29.9', '52.21.2']",юл микро,нет,нет,нет,да,да,-1047.0,0.0,0.0
,incommon,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,eco network,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,impact boost,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
9701125082,docclub,московский инновационный кластер,да,мик +,2018-12-17,"['edtech', 'healthtech']",ранний рост,"['edtech', 'healthcare']",[],['b2b2c'],73.11,"['73.20.1', '73.20', '63.11', '73.11']",юл микро,нет,да,нет,да,да,417.0,-92.0,2360.0
7706456380,apibank,московский инновационный кластер,да,мик +,2018-08-23,['fintech'],ранний рост,['fintech'],[],['b2b'],72.19,"['72.19.9', '58.29', '62.01', '63.11.1', '72.19']",юл микро,да,да,да,да,да,110696.0,0.0,164455.0
9705121931,skillfolio,московский инновационный кластер,да,мик +,2018-08-02,['hrtech'],ранний рост,['edtech'],[],"['b2b', 'b2c']",63.11,"['85.42', '85.41', '73.20', '46.90', '82.99', '58.21', '73.11', '74.90', '47.91', '46.19', '62.01', '72.20', '82.30', '63.12', '58.29', '66.19', '70.22', '60.20', '93.29', '63.11', '88.99']",юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,«aspans»,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,модуль мониторинга egistic,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
9701050670,i-coffee,московский инновационный кластер,да,мик +,2016-09-28,['retailtech и e-commerce'],ранний рост,['retailtech'],[],['b2b'],46.51,"['47.19', '62.02.4', '62.02.9', '63.99.1', '62.03', '47.91', '62.02.3', '62.09', '62.01', '62.02.1', '62.02.2', '63.11.1', '47.41.2', '47.91.2', '46.38.2', '46.90', '46.65', '47.41', '46.36', '46.69.4', '46.44', '56.10.21', '46.37', '31.01', '46.51', '33.12', '46.34', '47.11', '47.99', '47.99.2', '73.11']",юл микро,нет,да,нет,да,да,0.0,0.0,0.0
9715257096,ovayaco,московский инновационный кластер,да,мик +,2016-04-26,[],ранний рост,['foodtech'],['биотехнологии'],"['b2b2c', 'b2c']",11.07,"['47.25.2', '47.29.3', '47.21', '11.04', '46.38', '46.31.11', '47.25', '46.39', '46.33', '47.29', '46.34.1', '46.32.1', '46.38.21', '46.34', '46.38.29', '47.22.1', '47.11', '46.31']",юл микро,нет,нет,нет,да,да,-5023.0,11.0,0.0
,,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,папа сделал,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
,пищевой продукт нового вида - свиное мясо in vitro,московский инновационный кластер,да,мик +,1970-01-01,[],,[],[],[],,[],,,,,,,0.0,0.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7716877250,цереврум,московский экспортный центр,да,мэц +,2017-11-15,['hrtech'],ранний рост,['edtech'],['ar/vr'],['b2b'],62.01,"['85.21', '93.29', '69.10', '85.42.9', '47.91.3', '62.09', '85.41', '73.20', '47.91.2', '63.11.1', '18.12', '72.19.4', '85.42', '70.22', '85.41.9', '93.29.9', '47.91', '62.02', '82.99', '74.90.6', '95.11', '96.09', '63.11', '47.99', '74.90', '71.20', '73.11', '62.01']",юл микро,да,да,да,да,да,5060.0,0.0,0.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,2013-07-31,['healthtech'],ранний рост,['healthcare'],[],['b2b'],62.09,"['73.11', '62.01', '82.99', '47.75', '47.9', '46.46.1', '72.19', '79.11', '46.46.2', '85.42.9', '47.74', '86.10', '77.39.26', '77.29.9', '63.11.1', '47.73', '62.02', '96.09', '46.90', '86.90.9', '62.09']",юл малое,да,да,да,да,да,37737.0,0.0,101334.0
7713515534,"ооо ""инфовотч""",московский экспортный центр,да,мэц +,2003-12-09,"['ит, разработка по', 'ит, разработка по']",расширение,['cybersecurity'],[],['b2b'],62.01,"['62.09', '70.22', '69.10', '85.42.9', '46.90', '47.19', '47.7', '96.09', '63.11.1', '62.02', '46.19', '47.41', '66.19', '73.20.1', '72.19', '63.11', '52.29', '47.11', '95.11', '46.51', '73.11', '62.01']",юл среднее,да,да,нет,да,нет,113505.0,-29281.0,801657.0
7728434172,"ооо ""арипикс роботикс""",московский экспортный центр,да,мэц +,2018-07-02,['промышленность и индустрия 4.0'],ранний рост,['industrialtech'],['робототехника'],['b2b'],72.19,"['28.99', '28.91', '46.90', '62.09', '62.03', '27.90.9', '33.20', '28.22', '28.15', '46.69.1', '62.02', '46.69.8', '72.19.4', '46.69.2', '46.62', '46.69.7', '72.19.9', '46.69.9', '46.69.5', '46.69.4', '28.41', '62.01', '28.24', '28.29', '32.99.9', '72.19.3', '28.96', '46.69.3', '28.49', '72.19']",,да,да,да,да,да,-21196.0,0.0,5523.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7719402047,"ооо «моторика""",московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7704871416,"ооо ""экзоатлет""",московский экспортный центр,да,мэц +,2014-08-13,['healthtech'],ранний рост,['healthcare'],['робототехника'],['b2b2c'],72.19,"['71.20', '71.20.9']",юл малое,да,нет,да,да,да,0.0,0.0,0.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,2013-07-31,['healthtech'],ранний рост,['healthcare'],[],['b2b'],62.09,"['73.11', '62.01', '82.99', '47.75', '47.9', '46.46.1', '72.19', '79.11', '46.46.2', '85.42.9', '47.74', '86.10', '77.39.26', '77.29.9', '63.11.1', '47.73', '62.02', '96.09', '46.90', '86.90.9', '62.09']",юл малое,да,да,да,да,да,37737.0,0.0,101334.0
7447250067,ооо «тардис»,московский экспортный центр,да,мэц +,2015-04-13,[],ранний рост,"['fashiontech', 'retailtech']","['3d моделирование', 'искусственный интеллект и машинное обучение']",['b2b'],72.19,"['71.20', '62.02', '77.39.27', '77.39.25', '63.12', '63.11', '77.39.29', '62.03', '62.09', '77.33.2', '77.40', '62.01']",юл микро,да,нет,да,да,да,-7384.0,0.0,0.0
7731320418,ооо “трайфит технологии”,московский экспортный центр,да,мэц +,2016-06-28,['мода'],ранний рост,"['fashiontech', 'retailtech']",['3d моделирование'],"['b2b', 'b2c']",72.19,"['62.02', '63.11', '26.20', '26.12', '26.51.8', '77.33.2', '47.41', '62.01', '62.09', '63.11.1', '26.51.6', '72.19']",юл микро,да,да,да,да,да,0.0,0.0,0.0
7704386240,"ооо ""алгоритмика""",московский экспортный центр,да,мэц +,2016-12-29,['edtech'],ранний рост,['edtech'],[],['b2c'],72.19,"['85.42', '85.21', '85.11', '85.12', '72.19', '85.41.9', '85.42.9', '85.30', '85.14', '94.99', '85.13', '85.41', '62.02', '62.01', '62.09', '63.99.1']",юл малое,да,нет,нет,да,да,-80117.0,0.0,218088.0
7725293981,"ооо ""кибертоника""",московский экспортный центр,да,мэц +,2015-10-29,['retailtech и e-commerce'],ранний рост,['fintech'],['искусственный интеллект и машинное обучение'],['b2b'],62.01,"['72.19', '62.02']",юл микро,да,нет,да,да,да,4345.0,0.0,33179.0
7731320418,"ооо ""трайфит технологии""",московский экспортный центр,да,мэц +,2016-06-28,['мода'],ранний рост,"['fashiontech', 'retailtech']",['3d моделирование'],"['b2b', 'b2c']",72.19,"['62.02', '63.11', '26.20', '26.12', '26.51.8', '77.33.2', '47.41', '62.01', '62.09', '63.11.1', '26.51.6', '72.19']",юл микро,да,да,да,да,да,0.0,0.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7731476895,ооо «тексел»,московский экспортный центр,да,мэц +,2014-08-12,['retailtech и e-commerce'],расширение,"['entertainment', 'fashiontech', 'sporttech']",['3d моделирование'],['b2b'],72.19,"['63.11.1', '47.91.2', '47.78.3', '70.22', '77.33.2', '62.09', '95.11', '47.91.3', '71.12.12', '47.59.2', '73.11', '82.99', '62.02', '63.11', '62.01', '47.41', '47.65', '47.91.4', '47.78.4', '47.77.2', '47.41.4', '72.19']",юл микро,да,да,да,да,да,53.0,-14.0,283.0
7731320418,"ооо ""трайфит технологии""",московский экспортный центр,да,мэц +,2016-06-28,['мода'],ранний рост,"['fashiontech', 'retailtech']",['3d моделирование'],"['b2b', 'b2c']",72.19,"['62.02', '63.11', '26.20', '26.12', '26.51.8', '77.33.2', '47.41', '62.01', '62.09', '63.11.1', '26.51.6', '72.19']",юл микро,да,да,да,да,да,0.0,0.0,0.0
7714420229,ооо «платформа третье мнение»,московский экспортный центр,да,мэц +,2017-12-14,['healthtech'],ранний рост,['healthcare'],['искусственный интеллект и машинное обучение'],"['b2b', 'b2g']",62.01,"['63.11.1', '62.02.1', '63.11.9', '72.19', '72.11', '73.20', '62.02']",юл микро,нет,нет,да,да,да,-54385.0,1.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7721350396,ооо «капсула»,московский экспортный центр,да,мэц +,2015-09-08,['healthtech'],ранний рост,['healthcare'],['искусственный интеллект и машинное обучение'],['b2c'],62.01,"['62.02', '82.99', '63.11', '63.11.1', '62.09', '72.19']",юл микро,да,нет,нет,да,да,-3599.0,83.0,0.0
5402017437,ооо «научно-производственный инновационный внедренческий центр»,московский экспортный центр,да,мэц +,2016-04-01,['healthtech'],ранний рост,['healthcare'],['биометрия'],['b2b2c'],72.19,"['82.99', '26.60.9', '70.22', '73.20', '70.10.2', '26.60.4', '33.13', '70.10.1', '33.19', '26.60.5', '32.50']",юл малое,да,нет,да,да,да,-46136.0,0.0,3.0
7733327426,"ооо ""ювл роботикс""",московский экспортный центр,да,мэц +,2018-04-24,['транспорт и логистика'],ранний рост,['transport & logistics'],['беспилотники'],['b2b'],72.19,"['71.20.4', '71.20.3', '71.20.1', '71.20.9', '71.20.6', '72.19']",юл микро,нет,да,да,да,да,0.0,0.0,0.0
7731323200,"ооо ""спутник""",московский экспортный центр,да,мэц +,2016-08-01,['недвижимость и строительство'],ранний рост,['proptech'],['интернет вещей'],['b2b2c'],62.01,"['60.10', '26.12', '62.02', '73.20', '72.20', '72.19', '62.09']",,нет,нет,да,да,да,4098.0,0.0,32503.0
7731341810,"ооо ""оз форензика""",московский экспортный центр,да,мэц +,2017-01-09,['fintech'],ранний рост,"['business software', 'legaltech']","['биометрия', 'искусственный интеллект и машинное обучение']",['b2b'],62.01,"['63.11', '72.19', '26.80', '71.20', '62.03', '62.09', '62.02']",,да,нет,да,да,да,-10370.0,0.0,46534.0
7704821246,"ооо ""учи.ру""",московский экспортный центр,да,мэц +,2012-11-16,['edtech'],ранний рост,['edtech'],['искусственный интеллект и машинное обучение'],"['b2c', 'b2g']",62.01,"['63.11', '72.20', '72.19', '85.42.9', '85.30', '85.41.1', '85.42', '85.41', '62.02', '85.41.9', '63.11.1', '62.09', '62.01']",,нет,нет,да,да,да,0.0,0.0,0.0
7724883963,ооо «юним»,московский экспортный центр,да,мэц +,2013-07-31,['healthtech'],ранний рост,['healthcare'],[],['b2b'],62.09,"['73.11', '62.01', '82.99', '47.75', '47.9', '46.46.1', '72.19', '79.11', '46.46.2', '85.42.9', '47.74', '86.10', '77.39.26', '77.29.9', '63.11.1', '47.73', '62.02', '96.09', '46.90', '86.90.9', '62.09']",юл малое,да,да,да,да,да,37737.0,0.0,101334.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,[],посевная,['healthcare'],['робототехника'],['b2b'],72.19,"['62.09', '73.20', '62.02', '70.22', '71.20', '47.74', '21.20', '71.12', '46.46.2', '62.01', '71.11', '46.69', '47.78.9', '62.03', '46.18', '72.20', '72.11', '72.19']",юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7713441265,"ооо ""вито-хаус""",московский экспортный центр,да,мэц +,2017-03-31,[],ранний рост,"['e-commerce', 'foodtech']",[],"['b2b', 'b2c']",46.38.2,"['74.90', '47.25', '47.99', '47.11.2', '62.01', '18.12', '47.81', '46.17.22', '82.99', '47.91.1', '46.38.23', '46.36.3', '46.36.4', '46.38.24', '47.81.1', '47.11', '78.20', '82.92', '47.81.2', '52.24', '47.29.31', '47.19.2', '52.10', '46.34.21', '47.19', '47.25.1', '46.34.2', '58.19', '47.29.39', '47.11.3', '47.91.2', '47.25.2', '70.22', '62.09', '47.89.2', '82.11', '49.20', '62.02', '78.30', '47.29', '47.91.4', '49.20.9', '82.19', '70.21', '78.10', '46.38.2']",юл микро,нет,да,нет,да,да,410.0,-103.0,10753.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,[],посевная,['healthcare'],['робототехника'],['b2b'],72.19,"['62.09', '73.20', '62.02', '70.22', '71.20', '47.74', '21.20', '71.12', '46.46.2', '62.01', '71.11', '46.69', '47.78.9', '62.03', '46.18', '72.20', '72.11', '72.19']",юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7722369110,"ооо ""юникрафт""",московский экспортный центр,да,мэц +,2016-07-05,['hrtech'],ранний рост,['edtech'],[],['b2b'],62.01,"['62.09', '46.43', '62.02', '63.11', '46.69.9', '46.69.5', '61.10', '95.11', '63.11.1', '62.01']",юл микро,да,да,нет,да,да,65.0,332.0,0.0
7727316793,"ооо ""лоретт""",московский экспортный центр,да,мэц +,2017-04-21,[],ранний рост,"['edtech', 'spacetech']",[],"['b2b', 'b2c']",72.19,"['71.12.42', '62.03', '62.09', '71.12.44', '71.12.62', '62.02', '71.12', '26.51', '62.01', '63.11', '72.19', '26.30', '71.12.4', '71.12.5', '71.20', '72.20', '74.90']",юл микро,да,да,да,да,да,542.0,0.0,0.0
7731476895,"ооо ""тексел""",московский экспортный центр,да,мэц +,2014-08-12,['retailtech и e-commerce'],расширение,"['entertainment', 'fashiontech', 'sporttech']",['3d моделирование'],['b2b'],72.19,"['63.11.1', '47.91.2', '47.78.3', '70.22', '77.33.2', '62.09', '95.11', '47.91.3', '71.12.12', '47.59.2', '73.11', '82.99', '62.02', '63.11', '62.01', '47.41', '47.65', '47.91.4', '47.78.4', '47.77.2', '47.41.4', '72.19']",юл микро,да,да,да,да,да,53.0,-14.0,283.0
7713441265,"ооо ""вито-хаус""",московский экспортный центр,да,мэц +,2017-03-31,[],ранний рост,"['e-commerce', 'foodtech']",[],"['b2b', 'b2c']",46.38.2,"['74.90', '47.25', '47.99', '47.11.2', '62.01', '18.12', '47.81', '46.17.22', '82.99', '47.91.1', '46.38.23', '46.36.3', '46.36.4', '46.38.24', '47.81.1', '47.11', '78.20', '82.92', '47.81.2', '52.24', '47.29.31', '47.19.2', '52.10', '46.34.21', '47.19', '47.25.1', '46.34.2', '58.19', '47.29.39', '47.11.3', '47.91.2', '47.25.2', '70.22', '62.09', '47.89.2', '82.11', '49.20', '62.02', '78.30', '47.29', '47.91.4', '49.20.9', '82.19', '70.21', '78.10', '46.38.2']",юл микро,нет,да,нет,да,да,410.0,-103.0,10753.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,[],посевная,['healthcare'],['робототехника'],['b2b'],72.19,"['62.09', '73.20', '62.02', '70.22', '71.20', '47.74', '21.20', '71.12', '46.46.2', '62.01', '71.11', '46.69', '47.78.9', '62.03', '46.18', '72.20', '72.11', '72.19']",юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7722369110,"ооо ""юникрафт""",московский экспортный центр,да,мэц +,2016-07-05,['hrtech'],ранний рост,['edtech'],[],['b2b'],62.01,"['62.09', '46.43', '62.02', '63.11', '46.69.9', '46.69.5', '61.10', '95.11', '63.11.1', '62.01']",юл микро,да,да,нет,да,да,65.0,332.0,0.0
7727316793,"ооо ""лоретт""",московский экспортный центр,да,мэц +,2017-04-21,[],ранний рост,"['edtech', 'spacetech']",[],"['b2b', 'b2c']",72.19,"['71.12.42', '62.03', '62.09', '71.12.44', '71.12.62', '62.02', '71.12', '26.51', '62.01', '63.11', '72.19', '26.30', '71.12.4', '71.12.5', '71.20', '72.20', '74.90']",юл микро,да,да,да,да,да,542.0,0.0,0.0
7731476895,"ооо ""тексел""",московский экспортный центр,да,мэц +,2014-08-12,['retailtech и e-commerce'],расширение,"['entertainment', 'fashiontech', 'sporttech']",['3d моделирование'],['b2b'],72.19,"['63.11.1', '47.91.2', '47.78.3', '70.22', '77.33.2', '62.09', '95.11', '47.91.3', '71.12.12', '47.59.2', '73.11', '82.99', '62.02', '63.11', '62.01', '47.41', '47.65', '47.91.4', '47.78.4', '47.77.2', '47.41.4', '72.19']",юл микро,да,да,да,да,да,53.0,-14.0,283.0
7731476895,"ооо ""тексел""",московский экспортный центр,да,мэц +,2014-08-12,['retailtech и e-commerce'],расширение,"['entertainment', 'fashiontech', 'sporttech']",['3d моделирование'],['b2b'],72.19,"['63.11.1', '47.91.2', '47.78.3', '70.22', '77.33.2', '62.09', '95.11', '47.91.3', '71.12.12', '47.59.2', '73.11', '82.99', '62.02', '63.11', '62.01', '47.41', '47.65', '47.91.4', '47.78.4', '47.77.2', '47.41.4', '72.19']",юл микро,да,да,да,да,да,53.0,-14.0,283.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,[],посевная,['healthcare'],['робототехника'],['b2b'],72.19,"['62.09', '73.20', '62.02', '70.22', '71.20', '47.74', '21.20', '71.12', '46.46.2', '62.01', '71.11', '46.69', '47.78.9', '62.03', '46.18', '72.20', '72.11', '72.19']",юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7727316793,ооо «лоретт»,московский экспортный центр,да,мэц +,2017-04-21,[],ранний рост,"['edtech', 'spacetech']",[],"['b2b', 'b2c']",72.19,"['71.12.42', '62.03', '62.09', '71.12.44', '71.12.62', '62.02', '71.12', '26.51', '62.01', '63.11', '72.19', '26.30', '71.12.4', '71.12.5', '71.20', '72.20', '74.90']",юл микро,да,да,да,да,да,542.0,0.0,0.0
6501272461,ооо «визитек»,московский экспортный центр,да,мэц +,2015-03-26,['промышленность и индустрия 4.0'],,[],[],[],62.01,"['46.51', '60.20', '62.09', '63.11.1', '85.41.9', '62.02', '82.19', '63.11', '72.19']",,да,нет,да,нет,нет,0.0,0.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,[],посевная,['healthcare'],['робототехника'],['b2b'],72.19,"['62.09', '73.20', '62.02', '70.22', '71.20', '47.74', '21.20', '71.12', '46.46.2', '62.01', '71.11', '46.69', '47.78.9', '62.03', '46.18', '72.20', '72.11', '72.19']",юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,['healthtech'],ранний рост,['healthcare'],"['ar/vr', 'аддитивные технологии', 'робототехника']","['b2b2c', 'b2c']",72.19,['72.19'],юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
